created_at,sensor1,sensor2,sensor3,sensor4,value
2024-02-19T19:09:50+00:00,1983,1296,1298,1092,1
2024-02-19T19:10:18+00:00,2052,1092,1367,1161,1
2024-02-19T19:10:35+00:00,2052,1228,1298,1229,1
2024-02-19T19:10:57+00:00,1983,1023,1367,1161,1
2024-02-19T19:11:35+00:00,1710,1228,1298,1161,1
2024-02-19T19:12:05+00:00,1778,1365,1298,1229,1
2024-02-19T19:12:22+00:00,2052,1296,1435,1297,1
2024-02-19T19:12:50+00:00,2325,1433,1367,1366,1
2024-02-19T19:13:07+00:00,2394,1501,1435,1366,1
2024-02-19T19:13:24+00:00,1915,1569,1503,1434,1
2024-02-19T19:41:15+00:00,90,290,0,0,2
2024-02-19T19:41:32+00:00,136,273,0,0,2
2024-02-19T19:41:48+00:00,136,273,0,0,2
2024-02-19T19:42:09+00:00,68,341,0,0,2
2024-02-19T19:42:26+00:00,136,341,0,0,2
2024-02-19T19:42:42+00:00,273,341,0,0,2
2024-02-19T19:43:12+00:00,342,409,0,0,2
2024-02-19T19:43:28+00:00,342,409,0,0,2
2024-02-19T19:43:45+00:00,410,477,0,0,2
2024-02-19T19:44:02+00:00,342,477,136,0,2
2024-02-19T19:44:18+00:00,1162,1365,273,136,2
2024-02-19T19:44:41+00:00,1026,1433,615,478,2
2024-02-19T19:45:09+00:00,1299,1365,683,614,2
2024-02-19T19:45:27+00:00,1368,1433,751,683,2
2024-02-19T19:45:43+00:00,1641,1433,751,546,2
2024-02-19T19:46:06+00:00,1436,1501,820,614,2
2024-02-19T19:46:34+00:00,1710,1569,956,751,2
2024-02-19T19:46:51+00:00,1436,1433,956,887,2
2024-02-19T19:47:13+00:00,1573,1774,1025,887,2
2024-02-19T19:47:47+00:00,1710,1842,1093,956,2
2024-02-19T19:48:22+00:00,1778,1774,1161,1092,2
2024-02-19T19:48:42+00:00,1710,1911,1230,1161,2
2024-02-19T19:49:06+00:00,1778,1979,1298,1092,2
2024-02-19T19:49:26+00:00,1846,1911,1230,1092,2
2024-02-19T19:49:56+00:00,1846,1911,1230,1161,2
2024-02-19T19:50:13+00:00,1846,1911,1298,1161,2
2024-02-19T19:50:30+00:00,1846,1911,1230,1092,2
2024-02-19T19:50:52+00:00,1846,1911,1298,1092,2
2024-02-19T19:51:19+00:00,1846,1911,1298,1161,2
2024-02-19T19:51:47+00:00,1915,1911,1298,1161,2
2024-02-19T19:52:10+00:00,1846,1842,1230,1092,2
2024-02-19T19:52:31+00:00,1846,1842,1230,1092,2
2024-02-19T19:53:19+00:00,1778,1842,1230,1092,2
2024-02-19T19:53:36+00:00,1778,1842,1230,1092,2
